country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-09-2026 12:00:00",19.445821,72.7988231,NH3,7,10,8
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","23-09-2026 12:00:00",26.29581,73.082283,CO,20,28,24
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","23-09-2026 12:00:00",26.506177,77.025989,NO2,16,36,25
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","23-09-2026 12:00:00",27.8015617,76.6365217,PM10,NA,NA,NA
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","23-09-2026 12:00:00",27.8015617,76.6365217,NO2,NA,NA,NA
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","23-09-2026 12:00:00",25.14389,75.821256,OZONE,4,10,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","23-09-2026 12:00:00",27.213494,73.734444,PM2.5,18,130,57
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","23-09-2026 12:00:00",27.213494,73.734444,NH3,5,18,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","23-09-2026 12:00:00",27.213494,73.734444,CO,19,54,35
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-09-2026 12:00:00",24.041198,74.780702,PM10,53,151,83
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-09-2026 12:00:00",24.041198,74.780702,SO2,3,3,3
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","23-09-2026 12:00:00",25.425602,81.917152,NO2,6,6,6
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","23-09-2026 12:00:00",26.207781,81.245571,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Raebareli,"Anand Nagar, Raebareli - UPPCB","23-09-2026 12:00:00",26.219512,81.237648,PM2.5,25,42,35
India,"Uttar Pradesh",Varanasi,"Maldahiya, Varanasi - UPPCB","23-09-2026 12:00:00",25.32393,82.99687,SO2,NA,NA,NA
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","23-09-2026 12:00:00",25.3505986,82.9083074,PM2.5,21,71,43
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","23-09-2026 12:00:00",25.3505986,82.9083074,PM10,29,96,59
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","23-09-2026 12:00:00",25.3505986,82.9083074,NO2,20,23,22
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","23-09-2026 12:00:00",25.301778,82.996789,OZONE,8,10,9
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-09-2026 12:00:00",25.262326,82.995408,PM10,19,101,52
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-09-2026 12:00:00",25.262326,82.995408,SO2,25,51,35
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-09-2026 12:00:00",27.571409,77.655757,PM2.5,64,261,118
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-09-2026 12:00:00",27.571409,77.655757,SO2,11,24,13
India,"Uttar Pradesh",Vrindavan," Chhatikara, Vrindavan - UPPCB","23-09-2026 12:00:00",27.57194,77.62346,PM2.5,85,184,121
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","23-09-2026 12:00:00",30.269444,78.044167,PM2.5,10,230,69
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","23-09-2026 12:00:00",30.269444,78.044167,NO2,1,5,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","23-09-2026 12:00:00",29.2124114,78.9611753,NO2,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","23-09-2026 12:00:00",29.2124114,78.9611753,CO,11,17,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","23-09-2026 12:00:00",17.417094,78.457437,NH3,2,4,3
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","23-09-2026 12:00:00",23.8175497,91.2726974,PM10,19,105,46
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","23-09-2026 12:00:00",27.23711,78.01936,SO2,13,15,13
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","23-09-2026 12:00:00",27.23711,78.01936,CO,20,20,20
India,"Uttar Pradesh",Agra,"Sanjay Palace, Agra - UPPCB","23-09-2026 12:00:00",27.19865833,78.00598056,OZONE,9,10,10
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","23-09-2026 12:00:00",27.19862,77.92066,SO2,NA,NA,NA
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","23-09-2026 12:00:00",27.19862,77.92066,CO,48,51,49
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","23-09-2026 12:00:00",27.106972,78.000111,SO2,14,24,18
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","23-09-2026 12:00:00",27.106972,78.000111,CO,28,40,33
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","23-09-2026 12:00:00",27.169338,78.03582,OZONE,2,2,2
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","23-09-2026 12:00:00",28.964949,77.278761,PM10,131,451,182
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","23-09-2026 12:00:00",28.964949,77.278761,NO2,18,56,34
India,"Uttar Pradesh",Baraut,"Nagar Palika Parishad, Baraut - UPPCB","23-09-2026 12:00:00",29.09956,77.26235,SO2,0,18,4
India,"Uttar Pradesh",Baraut,"Nagar Palika Parishad, Baraut - UPPCB","23-09-2026 12:00:00",29.09956,77.26235,CO,35,58,44
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","23-09-2026 12:00:00",28.38910936,79.42963708,PM2.5,59,174,115
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","23-09-2026 12:00:00",28.359581,79.414455,NO2,8,9,8
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","23-09-2026 12:00:00",28.359581,79.414455,NH3,0,0,0
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","23-09-2026 12:00:00",28.88528,78.7388,NO2,23,24,23
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","23-09-2026 12:00:00",28.83526,78.7446,CO,13,19,16
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","23-09-2026 12:00:00",28.856664,78.772638,PM10,72,127,97
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","23-09-2026 12:00:00",28.856664,78.772638,OZONE,21,82,31
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-09-2026 12:00:00",29.4723508,77.7194031,PM2.5,50,269,132
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-09-2026 12:00:00",29.4723508,77.7194031,NH3,2,4,2
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-09-2026 12:00:00",29.4723508,77.7194031,SO2,3,77,17
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-09-2026 12:00:00",29.4723508,77.7194031,CO,43,67,54
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-09-2026 12:00:00",29.4723508,77.7194031,OZONE,4,28,15
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","23-09-2026 12:00:00",28.6245479,77.3577104,PM10,102,158,133
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","23-09-2026 12:00:00",28.5447608,77.3231257,NO2,NA,NA,NA
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","23-09-2026 12:00:00",28.5447608,77.3231257,NH3,NA,NA,NA
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","23-09-2026 12:00:00",28.5447608,77.3231257,SO2,7,11,9
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","23-09-2026 12:00:00",28.5898,77.3101,PM2.5,64,255,118
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","23-09-2026 12:00:00",28.5898,77.3101,NH3,12,14,14
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-09-2026 12:00:00",25.44919916,81.82735986,NH3,6,11,8
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-09-2026 12:00:00",25.44919916,81.82735986,SO2,39,102,61
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","23-09-2026 12:00:00",25.494,81.863,NH3,8,8,8
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","23-09-2026 12:00:00",25.494,81.863,SO2,22,26,24
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","23-09-2026 12:00:00",28.47272,77.482,CO,14,121,49
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","23-09-2026 12:00:00",28.725645,77.749675,NO2,NA,NA,NA
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-09-2026 12:00:00",25.4547,78.6039,CO,10,20,14
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","23-09-2026 12:00:00",26.428282,80.327067,PM2.5,10,192,46
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","23-09-2026 12:00:00",26.428282,80.327067,NO2,26,27,27
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-09-2026 12:00:00",26.509954,80.249612,NH3,2,2,2
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-09-2026 12:00:00",26.509954,80.249612,SO2,25,27,26
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-09-2026 12:00:00",26.509954,80.249612,CO,33,38,35
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","23-09-2026 12:00:00",28.61119,77.34206,PM2.5,199,300,248
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","23-09-2026 12:00:00",28.61119,77.34206,CO,34,49,41
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","23-09-2026 12:00:00",28.2348927,77.8683002,OZONE,13,13,13
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","23-09-2026 12:00:00",26.766433,80.927299,NH3,3,4,3
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","23-09-2026 12:00:00",26.8458805,80.9365541,PM2.5,31,161,96
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","23-09-2026 12:00:00",26.8458805,80.9365541,OZONE,16,55,28
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-09-2026 12:00:00",26.86812,81.005119,PM10,25,134,50
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-09-2026 12:00:00",26.86812,81.005119,NH3,NA,NA,NA
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-09-2026 12:00:00",26.86812,81.005119,CO,38,41,39
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-09-2026 12:00:00",28.406963,77.849831,CO,29,63,51
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-09-2026 12:00:00",28.406963,77.849831,OZONE,14,104,49
India,"Uttar Pradesh","Fatehpur Sikri","Dadupura, Fatehpur Sikri - UPPCB","23-09-2026 12:00:00",27.097694,77.671335,CO,30,53,41
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-09-2026 12:00:00",27.168897,78.37696,PM10,NA,NA,NA
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-09-2026 12:00:00",27.168897,78.37696,NH3,2,2,2
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-09-2026 12:00:00",27.168897,78.37696,SO2,8,63,32
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-09-2026 12:00:00",27.168897,78.37696,CO,19,56,34
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-09-2026 12:00:00",27.1594,78.3953,SO2,7,9,9
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.646233,77.358075,SO2,3,15,7
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.646233,77.358075,OZONE,13,52,27
India,"Uttar Pradesh",Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.739153,77.273668,SO2,8,30,15
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.646675,77.489049,CO,104,108,105
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.757294,77.278792,PM10,144,273,189
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.685382,77.453839,CO,16,59,44
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","23-09-2026 12:00:00",28.685382,77.453839,OZONE,11,75,30
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","23-09-2026 12:00:00",28.557054,77.453663,OZONE,6,89,30
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","23-09-2026 12:00:00",30.075911,78.2859547,NH3,2,2,2
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","23-09-2026 12:00:00",23.685297,86.945968,NH3,2,3,3
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","23-09-2026 12:00:00",23.685297,86.945968,CO,20,42,29
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","23-09-2026 12:00:00",23.697936,86.944395,NH3,4,5,5
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","23-09-2026 12:00:00",23.697936,86.944395,CO,12,31,18
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","23-09-2026 12:00:00",22.7605581,88.3617589,PM2.5,17,31,23
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-09-2026 12:00:00",23.508764,87.35444,PM2.5,11,162,56
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-09-2026 12:00:00",23.508764,87.35444,PM10,12,129,75
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-09-2026 12:00:00",23.508764,87.35444,NO2,NA,NA,NA
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","23-09-2026 12:00:00",23.549395,87.300496,NO2,22,28,25
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","23-09-2026 12:00:00",23.549395,87.300496,SO2,12,12,12
India,"West Bengal",Haldia,"Priyambada Housing Estate, Haldia - WBPCB","23-09-2026 12:00:00",22.06047,88.109737,NH3,7,9,8
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","23-09-2026 12:00:00",22.6025571,88.3105664,PM10,15,61,37
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","23-09-2026 12:00:00",22.6025571,88.3105664,NH3,1,3,1
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","23-09-2026 12:00:00",22.6025571,88.3105664,SO2,9,10,9
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","23-09-2026 12:00:00",22.5687319,88.2797276,PM2.5,15,95,37
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","23-09-2026 12:00:00",22.5687319,88.2797276,SO2,4,7,5
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","23-09-2026 12:00:00",22.554954,88.292568,PM2.5,29,70,44
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","23-09-2026 12:00:00",22.554954,88.292568,NO2,8,18,13
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","23-09-2026 12:00:00",22.55664,88.342674,NO2,12,22,15
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","23-09-2026 12:00:00",22.5448082,88.3403691,PM2.5,8,68,31
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","23-09-2026 12:00:00",22.51106,88.35142,PM2.5,18,19,18
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","23-09-2026 12:00:00",22.51106,88.35142,NH3,6,7,6
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-09-2026 12:00:00",26.90723,80.98579,SO2,23,31,26
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-09-2026 12:00:00",26.90723,80.98579,CO,12,16,14
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-09-2026 12:00:00",26.90723,80.98579,OZONE,10,11,11
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","23-09-2026 12:00:00",29.06351,77.709723,SO2,5,63,24
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","23-09-2026 12:00:00",28.999264,77.7590354,PM2.5,45,163,98
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","23-09-2026 12:00:00",28.999264,77.7590354,NO2,20,38,30
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","23-09-2026 12:00:00",28.999264,77.7590354,NH3,7,12,9
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","23-09-2026 12:00:00",28.972677,77.641018,PM10,14,159,107
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","23-09-2026 12:00:00",28.972677,77.641018,NO2,7,66,27
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","23-09-2026 12:00:00",28.9535882,77.7622941,OZONE,14,111,44
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","23-09-2026 12:00:00",22.58157048,88.41002457,PM10,24,36,30
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","23-09-2026 12:00:00",22.58157048,88.41002457,CO,24,28,26
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","23-09-2026 12:00:00",26.6879226,88.4152495,PM2.5,11,31,17
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","23-09-2026 12:00:00",26.6879226,88.4152495,NO2,15,18,17
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","23-09-2026 12:00:00",26.6879226,88.4152495,NH3,8,8,8
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","23-09-2026 12:00:00",26.6879226,88.4152495,OZONE,17,19,18
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-09-2026 12:00:00",30.735567,76.775714,NH3,13,31,23
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-09-2026 12:00:00",30.735567,76.775714,SO2,4,7,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-09-2026 12:00:00",30.735567,76.775714,OZONE,18,52,31
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-09-2026 12:00:00",21.224231,81.40835,PM10,23,46,31
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-09-2026 12:00:00",21.185571,81.343175,PM2.5,1,24,10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-09-2026 12:00:00",21.194815,81.31477,NO2,6,36,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-09-2026 12:00:00",21.194815,81.31477,NH3,3,4,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-09-2026 12:00:00",22.08815,82.13737,NO2,18,23,21
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-09-2026 12:00:00",22.118125,83.140608,PM10,12,215,45
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-09-2026 12:00:00",22.118125,83.140608,NO2,3,6,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-09-2026 12:00:00",22.118125,83.140608,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","23-09-2026 12:00:00",22.368195,82.746431,CO,8,15,11
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","23-09-2026 12:00:00",22.1910172,83.5197009,NH3,1,2,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","23-09-2026 12:00:00",22.1910172,83.5197009,SO2,12,14,13
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","23-09-2026 12:00:00",22.1910172,83.5197009,CO,13,17,15
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-09-2026 12:00:00",21.237755,81.705301,NO2,7,28,14
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-09-2026 12:00:00",28.7762,77.051074,PM10,102,272,146
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","23-09-2026 12:00:00",28.530785,77.271255,PM10,125,218,158
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","23-09-2026 12:00:00",28.530785,77.271255,OZONE,5,32,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-09-2026 12:00:00",28.732528,77.11992,NO2,1,15,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-09-2026 12:00:00",28.672342,77.31526,NO2,32,69,50
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-09-2026 12:00:00",28.73282,77.170633,PM2.5,40,267,163
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-09-2026 12:00:00",28.73282,77.170633,NH3,10,12,11
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-09-2026 12:00:00",28.73282,77.170633,SO2,10,18,14
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-09-2026 12:00:00",28.73282,77.170633,CO,101,103,102
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-09-2026 12:00:00",28.6811736,77.3025234,PM2.5,123,212,156
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-09-2026 12:00:00",28.6811736,77.3025234,PM10,95,124,107
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-09-2026 12:00:00",28.6811736,77.3025234,NH3,0,6,3
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-09-2026 12:00:00",28.6811736,77.3025234,CO,17,24,20
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-09-2026 12:00:00",28.531346,77.190156,SO2,2,17,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-09-2026 12:00:00",28.531346,77.190156,CO,41,51,45
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-09-2026 12:00:00",28.531346,77.190156,OZONE,3,60,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","23-09-2026 12:00:00",28.56789,77.250515,SO2,3,107,14
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","23-09-2026 12:00:00",28.56789,77.250515,CO,48,55,51
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","23-09-2026 12:00:00",17.72,83.3,PM2.5,3,30,14
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","23-09-2026 12:00:00",17.72,83.3,PM10,8,41,20
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","23-09-2026 12:00:00",17.72,83.3,SO2,1,7,4
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","23-09-2026 12:00:00",27.103358,93.679645,PM10,1,98,39
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","23-09-2026 12:00:00",27.103358,93.679645,SO2,11,12,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","23-09-2026 12:00:00",26.1875,91.744194,PM2.5,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","23-09-2026 12:00:00",26.1875,91.744194,OZONE,12,15,13
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-09-2026 12:00:00",26.181742,91.78063,SO2,4,10,6
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-09-2026 12:00:00",26.181742,91.78063,CO,6,9,7
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-09-2026 12:00:00",26.181742,91.78063,OZONE,10,18,11
India,Assam,Guwahati,"IITG, Guwahati - PCBA","23-09-2026 12:00:00",26.2028636,91.70046436,SO2,32,35,34
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","23-09-2026 12:00:00",26.349082,92.68449,OZONE,6,12,7
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-09-2026 12:00:00",26.446912,91.439057,PM10,18,81,52
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-09-2026 12:00:00",26.446912,91.439057,NH3,5,6,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-09-2026 12:00:00",24.82827,92.79525,PM2.5,27,33,28
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-09-2026 12:00:00",24.82827,92.79525,NO2,15,20,18
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","23-09-2026 12:00:00",26.0881305,87.93840336,SO2,6,9,8
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","23-09-2026 12:00:00",27.308328,84.531742,PM10,34,171,83
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","23-09-2026 12:00:00",27.308328,84.531742,CO,17,35,29
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","23-09-2026 12:00:00",27.308328,84.531742,OZONE,27,69,41
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-09-2026 12:00:00",26.63086,84.90051,NH3,1,1,1
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-09-2026 12:00:00",26.63086,84.90051,CO,11,14,12
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-09-2026 12:00:00",25.376776,86.471523,PM10,5,171,59
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-09-2026 12:00:00",25.376776,86.471523,NH3,3,3,3
